UMAP1,UMAP2,Cluster,Tweet,Cluster_Name
11.113035,11.556216,5,Chair election although hold hair stop staff business and recognize question poor.,"republican, democrat, democratic"
6.1299133,9.661975,-1,Over idea cultural city five hair me effect any trip use contain.,Noise
7.8778415,11.024685,4,Wear poor difficult memory her author paper official long black pressure authority.,"operation, account, last"
6.9873705,11.813443,0,Painting top issue ability short with individual know public wonder institution wall.,"operation, account, last"
6.6418023,9.304835,-1,Family far cut boy fall agency performance certainly reveal effect medical.,Noise
10.081873,13.7843,-1,Marriage gun current city computer provide on until upon sport available girl.,Noise
6.046171,12.385016,-1,Early take sense thing senior begin party wind often provide glass.,Noise
7.5953736,11.850232,0,Road ask including begin middle next and lose guess chair.,"operation, account, last"
7.994054,8.466962,-1,Data might like line raise theory.,Noise
9.598611,11.899897,-1,Owner other report speak threat evening last.,Noise
7.664862,8.451856,-1,Step PM when able trip bring draw state inside.,Noise
9.197203,10.210081,7,Month care apply room his resource opportunity control rate agree.,"operation, account, last"
11.060134,10.685124,-1,Personal ask know case site recent attack beyond entire will audience above fact.,Noise
8.503861,14.205724,-1,Expect movie information build hour us.,Noise
9.565348,11.135681,7,Support agency budget cost professor prevent rate.,"operation, account, last"
7.237165,11.077602,-1,Purpose treat trial despite however want life indeed task.,Noise
11.76444,11.344303,-1,Inside win debate institution list Congress seem police general market growth hope.,Noise
6.105536,11.590535,-1,Science participant sense series week eat summer adult.,Noise
11.429312,11.929951,5,Everybody tree decision easy me affect election manager.,"republican, democrat, democratic"
9.635584,11.174425,7,Need development commercial born American occur measure pull society responsibility as he.,"operation, account, last"
9.829365,10.77583,7,Visit white speak special end reveal various understand officer detail worker director wide.,"operation, account, last"
11.651043,12.088643,-1,Size forward art cost their half road run yard candidate candidate director behind.,Noise
4.760243,10.680257,-1,Skill affect fish same letter although special road board and consider fund.,Noise
9.554265,10.892455,7,Enter institution low instead fact arrive boy director above close product than.,"operation, account, last"
10.391019,12.645431,-1,Husband know recent majority play everyone answer.,Noise
9.851785,9.142788,6,Yet long there all move investment.,"operation, account, last"
11.552188,8.140032,-1,Mind physical drug couple work really impact keep wish.,Noise
6.6323338,9.762031,-1,Human answer factor half hand assume remain suddenly feeling.,Noise
10.209067,9.857466,-1,Customer college loss career write support international south.,Noise
8.306366,10.074237,-1,Deep box visit term consumer before while.,Noise
7.8061557,13.243494,-1,Audience officer bring into cultural sister onto off.,Noise
8.682151,10.42342,7,Hot thank in become point prove it.,"operation, account, last"
7.585802,8.11853,-1,Rock key space little enjoy necessary would station past give.,Noise
6.809263,13.015375,-1,Song know wall certain American role of laugh talk else.,Noise
9.756182,10.664929,7,Hand month teach bank college government deep system individual.,"operation, account, last"
8.45501,7.5489073,-1,Throw garden stay surface reason machine mention store down thought.,Noise
10.304953,10.221692,-1,Opportunity young central listen try property possible Congress old where.,Noise
8.178708,12.246022,-1,Executive list those shake put wonder situation lawyer good question commercial positive station.,Noise
10.0010605,8.860777,-1,Other senior stop participant stop worry bag but report difficult land development fight.,Noise
7.9490733,13.99122,-1,General no also realize style cover teacher camera.,Noise
6.8849864,9.458354,-1,Machine life my finally threat power per.,Noise
8.986825,10.51741,-1,Move apply class staff people form population from usually save.,Noise
8.708962,8.204871,-1,Century particularly off any within investment tonight.,Noise
9.095773,8.165901,-1,Book yard add however exactly often performance fire resource all thank fear where.,Noise
6.968396,11.637685,-1,Seem what million significant Mr subject country painting employee city Mr art have.,Noise
8.802805,8.906654,-1,Trial me reach off most firm before rate whole near arrive kitchen pretty.,Noise
10.034485,12.948147,-1,Suffer security sure better attention daughter more.,Noise
6.1217093,11.391065,-1,Exist follow dog improve anything success wait behavior rich cell reflect summer this.,Noise
9.572589,9.664198,7,Set arrive week order institution hope.,"operation, account, last"
8.5331135,11.527043,-1,Onto often say thank similar establish article let.,Noise
11.666437,9.541301,-1,Sing crime can glass commercial leader region onto.,Noise
10.1601925,11.226038,7,Your meeting concern job goal issue despite white large young management.,"operation, account, last"
9.719783,8.604234,6,Base question but thousand street thus physical before already develop per military generation.,"operation, account, last"
7.6539545,9.260438,-1,Several run second person five Congress top go big section memory plant surface.,Noise
8.347776,12.029944,-1,Relationship road view business last environmental indeed a send suddenly month sport bag.,Noise
8.597885,10.005688,7,Move knowledge write strategy strategy second.,"operation, account, last"
6.07441,9.325202,-1,Simply person hot keep area town partner feeling.,Noise
5.770393,11.9560375,-1,Cell good page bed but relationship probably offer wonder contain hair drop unit.,Noise
6.6131563,9.110798,-1,Face hotel important important will base his threat work.,Noise
10.425782,11.762348,-1,Back senior because company instead fine.,Noise
10.696897,10.697386,-1,Event visit public yet authority hold become watch concern candidate particularly reduce thus.,Noise
10.366206,8.57356,-1,Should thought join play among energy watch understand himself tax data present.,Noise
7.674983,9.696032,8,Table ago bring knowledge strategy tell drop black during thought line.,"operation, account, last"
8.211757,9.450411,8,One similar road avoid activity design open low article.,"operation, account, last"
9.073889,10.522347,-1,Continue field officer suffer place adult center heavy environmental.,Noise
11.149996,10.14797,-1,Thousand traditional all say law class per explain.,Noise
10.000097,9.716193,-1,Game he consumer interest we rise something act lead trouble.,Noise
9.020344,12.875431,-1,Store way not third sister certainly research price kid.,Noise
6.3256173,10.314922,4,Food not rise much shoulder water eye section present prove manager interesting.,"operation, account, last"
11.456245,10.625428,-1,Attack leg strong they whatever federal and.,Noise
5.7557898,11.576041,-1,Language kitchen hear after people large.,Noise
8.913928,8.561638,8,It power partner recently central short.,"operation, account, last"
8.081434,11.162589,-1,Detail ground method around less agent face pick teacher end local small country.,Noise
10.983382,11.8773365,-1,Media happen PM mission kind assume.,Noise
8.347645,12.865877,-1,Talk happen game author resource morning woman.,Noise
8.643244,11.401795,7,Mean however successful message word grow way them quality who.,"operation, account, last"
8.65497,13.23262,1,Series south she into ask century popular few new yeah book close school.,"operation, account, last"
6.0277996,10.344906,-1,Seek matter rest happen sport doctor try large personal.,Noise
12.344356,11.790304,5,Trade guy speak Republican on expect white together outside.,"republican, democrat, democratic"
5.272476,11.593442,-1,Technology set cell season specific try population improve deep.,Noise
8.154841,13.708792,-1,Cause ability never green camera audience argue beautiful later result quality authority.,Noise
8.650056,10.383111,-1,Performance report population either maybe key under add already reveal each work including.,Noise
11.6757965,9.734657,-1,Become crime agree economic tell factor about much risk likely.,Noise
7.4065514,10.314756,-1,Fact offer person matter traditional ability coach establish foot.,Noise
11.222054,8.785412,-1,Science another consumer gun himself talk create pass create.,Noise
11.237217,12.008354,-1,Up amount central perhaps community single carry conference seat state.,Noise
7.356122,11.048727,-1,Director else life with dream east type him keep leader doctor.,Noise
7.386443,8.915449,-1,Unit heavy energy leader after would hotel need similar none.,Noise
7.3979163,10.754881,4,Home response end weight walk of about nation this decade situation.,"operation, account, last"
9.780364,7.4662127,-1,Fact oil suffer road computer during all meet.,Noise
6.3908353,9.559653,-1,Language modern floor catch direction interesting fill quite.,Noise
8.213222,7.2436895,-1,Piece tree itself very century subject find six.,Noise
9.74322,7.7919106,-1,Face pattern travel late leg trip building gas ten effect no.,Noise
6.395164,10.313607,4,Mouth quality development occur couple range arm seat thus bring watch identify mention.,"operation, account, last"
5.7251387,10.703208,-1,Mention study kind east treatment sing.,Noise
7.791288,11.774796,-1,Memory room cultural begin focus hope.,Noise
6.997296,8.788812,-1,Difference begin attack back risk guy nearly force couple room yet language.,Noise
10.267373,10.550855,-1,Second environmental yes teach remember exist most war wear.,Noise
8.789769,10.713282,7,Form assume ask sit cause simply.,"operation, account, last"
9.411937,10.82701,7,Science character sometimes reason deep economy for address.,"operation, account, last"
11.255066,13.130512,-1,Certainly police woman individual present across enough religious history human.,Noise
10.819795,10.324577,2,Lead way defense over include public international bad list.,"gun, crime, police"
8.979059,8.826484,8,Middle night ahead range itself responsibility set forward hand cover cost.,"operation, account, last"
10.989233,12.572923,-1,Floor traditional party them force state human outside.,Noise
7.8911853,9.185806,-1,Card factor author red race mean cost realize base particular material.,Noise
11.417364,13.190089,-1,Crime church despite feeling like whose stay make despite.,Noise
11.5391445,11.726879,5,Break candidate movement use nation base without PM.,"republican, democrat, democratic"
6.547969,11.81509,-1,Painting south box start on eight result itself piece reality.,Noise
7.572066,12.667598,-1,Herself from decide really pass art fall money sign produce.,Noise
11.20693,8.9386425,-1,Gun brother else how training friend.,Noise
7.1779447,13.313224,1,Kitchen music imagine meeting long that by realize very read nation.,"operation, account, last"
7.2583876,9.3740425,-1,Available accept turn hit woman when assume late image eight light.,Noise
10.777061,10.838585,-1,Local center tough manager next chair end mention paper claim reality.,Noise
9.469332,9.773264,-1,Live ago worker nearly pick opportunity matter.,Noise
6.5827956,12.468783,-1,Live huge window recognize perhaps detail.,Noise
5.497459,12.423567,-1,Happen hair good perhaps forward day energy only.,Noise
11.83098,11.902556,5,Give perform attorney teacher argue Republican including me interest food.,"republican, democrat, democratic"
8.516949,14.243123,-1,But movie large other likely meet.,Noise
8.613099,9.629925,-1,Soon just forward whole big major anyone at entire throughout certainly.,Noise
9.960972,10.366294,7,Economy he like necessary look find few staff after.,"operation, account, last"
9.592567,10.954966,7,Employee they service from thought measure character who brother letter war discussion.,"operation, account, last"
6.8125863,12.646162,-1,Question key kind laugh usually newspaper seek positive cultural best range shoulder ten.,Noise
8.659472,8.249267,-1,Close many anyone amount know wind chance investment future season important.,Noise
7.5941615,10.202078,-1,Rest today let become coach manage.,Noise
9.63884,10.038889,7,Success picture bank manage claim break coach need say indicate nice I.,"operation, account, last"
8.99751,11.402765,7,Professional research available base involve writer window.,"operation, account, last"
9.516257,13.278268,3,Daughter work reveal dream stay she unit difference.,"operation, account, last"
10.266287,7.718865,-1,Company American area fund a follow million hope indeed oil.,Noise
8.998992,12.764137,-1,Front best boy situation certain everything section put indicate ok fine color if.,Noise
8.378155,13.0137205,1,Your less kid activity dog money personal maintain television consider star.,"operation, account, last"
5.319049,11.276017,-1,Kitchen candidate far pull make any.,Noise
8.348072,10.28613,-1,Measure somebody prepare spring company always exactly site drop rich note decide.,Noise
6.2070456,8.011677,-1,Give key relate bag series mind cup put model.,Noise
7.805359,7.8283744,-1,Particular not word natural only reveal animal environment feel like structure live dream.,Noise
6.5916395,9.477578,-1,Physical point best character effort shoulder under.,Noise
7.4322395,9.077278,8,Clearly color guess wide all mention.,"operation, account, last"
10.60486,13.658824,-1,Nearly individual however total people back marriage.,Noise
8.142819,12.002834,-1,Letter fund impact sit room magazine history take picture garden behind interest become.,Noise
7.6110415,8.174762,-1,Player account along rule go hit often raise generation.,Noise
9.486571,8.06608,-1,What during product year newspaper production picture gas history piece.,Noise
7.8530455,13.863773,-1,Cold present camera under door would how allow.,Noise
7.713386,7.834095,-1,He even floor material themselves wind let significant until look wonder race.,Noise
8.248993,11.400836,-1,Language machine because special middle technology four nature main around shake.,Noise
6.712443,10.392815,-1,Red visit because someone someone certainly rate back require budget.,Noise
8.222145,7.2901525,-1,When including final tree whose page plant finally specific poor good soon.,Noise
6.270854,9.625384,-1,Room west few hold what mind pay.,Noise
9.581623,10.992552,7,Serious career wide baby article many ask agency tree.,"operation, account, last"
7.178919,8.821874,-1,Your individual black area reflect general choice ready never sea.,Noise
11.377273,12.155519,-1,Election do fish onto central hit administration several recognize draw.,Noise
8.281505,8.754532,-1,Final nice store few watch heavy well mention success serve share.,Noise
8.626853,8.330242,8,Price including special quality how say power.,"operation, account, last"
8.747866,11.963741,-1,Major seat here since friend value mind ready grow fact thought source.,Noise
7.087353,9.325395,8,Dark something tend bed ten he.,"operation, account, last"
11.138236,9.549434,-1,Work trial ten everybody important these.,Noise
9.40028,9.667224,7,Water perform people manager stock operation hand cover sure interest seem land such.,"operation, account, last"
6.634402,8.479716,-1,Ever choose expect possible front south change.,Noise
11.399691,8.275097,-1,Partner should reach drug century offer very these owner choose stop.,Noise
5.2158113,9.9043665,-1,Blood effect serious behavior appear quality information push those seek three Mrs.,Noise
11.032792,11.701979,5,Left where long whose discussion technology week.,"republican, democrat, democratic"
8.291244,14.3862705,-1,Under enough lose side all film.,Noise
9.025127,11.8387375,-1,Full institution sport debate bag performance left town.,Noise
8.62906,13.225046,1,Us environmental TV appear daughter performance world ten.,"operation, account, last"
6.6037292,11.582864,-1,Travel learn nothing want four painting fish figure plan.,Noise
9.947156,9.584006,7,By interview above tax data easy nor.,"operation, account, last"
9.663785,7.6597896,-1,Might learn finally everything lay stand quickly resource oil spring.,Noise
10.157397,8.717686,-1,Late section find town quite consider miss dark.,Noise
7.439161,10.407985,4,Deal medical without light put perform matter nothing institution future bad wish.,"operation, account, last"
7.284543,13.11038,1,Professor factor establish sing act person across.,"operation, account, last"
7.133866,9.383879,8,Rate war third she event create.,"operation, account, last"
6.8197074,11.985577,-1,One perform coach director painting theory have cut child.,Noise
10.029574,8.913666,-1,Most their suddenly they new wide town last simple free.,Noise
7.7857213,10.655051,-1,Fill go knowledge leave worry set prove next approach training several what memory.,Noise
7.0262175,10.62738,4,Little make result arm small travel store everybody save treatment character lot.,"operation, account, last"
8.32231,7.2619014,-1,Show thought direction drug thing future really tree generation appear into rise media.,Noise
8.201597,13.27265,-1,Care direction TV involve matter hot turn great town fine production cover foot.,Noise
9.833634,8.349105,-1,Series politics energy skill field land.,Noise
7.6442327,9.796105,8,Keep form trade entire value attention ready doctor.,"operation, account, last"
7.5237656,11.72217,0,Back language former leg sure director possible indicate certainly while.,"operation, account, last"
10.387873,8.844696,-1,Town remember than officer attention southern or I.,Noise
11.624838,11.914038,5,Operation produce see effort party reality race risk.,"republican, democrat, democratic"
8.645234,12.946678,-1,Accept TV personal firm impact follow decide nation its.,Noise
8.359162,13.023232,1,Tv specific become bring physical person candidate sense lay.,"operation, account, last"
10.835345,12.425034,-1,Structure explain into world spend happy about door election remain Mrs what.,Noise
9.951663,9.043074,6,Million note notice low feeling home begin factor.,"operation, account, last"
8.320493,9.584633,8,Expect interesting necessary similar either high.,"operation, account, last"
8.739954,8.091486,-1,Investment week white since guess data western pull catch everybody.,Noise
8.452459,13.285277,1,Threat information direction check leave TV.,"operation, account, last"
9.253302,11.051878,7,Real small order yourself usually hundred person teacher foot policy training thousand former everybody.,"operation, account, last"
5.97286,10.94931,-1,Place real skin side common cold describe Mr better hear painting.,Noise
10.885604,10.265733,2,Notice apply speak my clearly clear law huge trouble minute.,"gun, crime, police"
7.1848655,10.400057,4,Military hot hand indicate move age.,"operation, account, last"
10.031886,12.432861,-1,Wind my up foreign among her worker suddenly.,Noise
11.021777,11.614541,5,Yard back collection minute rest threat future subject evidence politics evening.,"republican, democrat, democratic"
11.506618,11.688435,5,None imagine morning contain bring economy military room politics begin story.,"republican, democrat, democratic"
8.290096,11.86227,-1,Ten dream worry sport traditional clearly inside stand discover too fast.,Noise
11.739275,12.034113,5,Movement member why character newspaper Republican much director officer.,"republican, democrat, democratic"
8.594849,8.648492,-1,Area conference heavy approach prove tonight for including bank spring suffer.,Noise
7.201766,10.836433,4,Indicate conference north her bar far item very window more present.,"operation, account, last"
6.4255056,10.445852,-1,Wait age be check tree foot impact if seem natural happen yourself operation.,Noise
5.774334,11.583161,-1,Share daughter operation weight see food high let window market animal five past.,Noise
7.152219,13.213443,1,Away letter usually sing recognize order myself ten.,"operation, account, last"
9.570119,9.790504,-1,Deal control arrive yeah process particularly friend factor ask interest position message.,Noise
7.766936,11.112094,4,Maintain thought high picture scene write stay.,"operation, account, last"
11.782415,12.293227,-1,Message while between yard size particular state Republican former offer teach blue.,Noise
11.880964,10.375909,-1,Whom bar yet itself pass particularly film gun idea president.,Noise
7.6564527,10.819169,-1,Success medical what central development scientist trip.,Noise
7.586868,12.338668,-1,Power public pattern fact understand speech already forward.,Noise
7.981192,12.018224,-1,Seat sing wall page soon would street area.,Noise
11.772161,10.523349,-1,Few environmental police meeting race character wrong to.,Noise
6.917289,11.727308,0,Shake important throughout team point environmental business.,"operation, account, last"
8.327163,13.533229,-1,From else key blood guess east more season movie school wide.,Noise
10.919213,9.885876,2,Attorney stay then science material occur quickly claim say event note bank.,"gun, crime, police"
10.140306,10.457397,7,Him lose chair five perhaps sign record write.,"operation, account, last"
7.716768,11.550024,-1,Performance chance probably piece cultural relationship expert my fire amount education.,Noise
8.31109,11.893562,-1,Night strong garden brother degree other about.,Noise
8.852944,10.106006,-1,Source rest consumer soon me allow.,Noise
6.155324,7.986213,-1,Cup series in with process Mrs simply soon go service drug middle as.,Noise
7.0111957,10.277471,4,Office position top participant onto size free current.,"operation, account, last"
11.374972,8.9977865,-1,Product least beat officer this beat.,Noise
9.446607,11.046731,7,Mission worker total sing whose big mean include.,"operation, account, last"
8.917883,11.335284,7,Culture school because trip turn computer trip item small.,"operation, account, last"
6.207675,10.818695,-1,Total none bed capital door door dog without.,Noise
10.233158,11.975973,-1,Research heavy include time land message life should health under.,Noise
9.616045,10.637378,7,Sense same hard him several say position offer during all few specific.,"operation, account, last"
11.711255,10.175528,-1,Much with serve right mind evidence pretty boy state.,Noise
5.765509,9.219525,-1,West make become commercial throw sister hotel.,Noise
10.124786,9.038264,-1,Mean budget very account walk it network wall customer history return impact.,Noise
9.455445,9.745072,-1,Structure stay explain collection opportunity start data leave employee various house.,Noise
8.789224,10.5937,7,Particular worry power data employee message suffer.,"operation, account, last"
7.7574754,8.674845,-1,But interesting win difference even choose.,Noise
10.907399,11.522163,-1,Choose establish last something government team state evening pressure.,Noise
9.1964035,8.68751,-1,Station adult learn heart various article economic unit include win state.,Noise
5.9137874,9.211791,-1,Measure bar community rather claim hotel actually way.,Noise
9.957606,12.328091,-1,Population record event common success special ok.,Noise
6.921492,12.887567,-1,Song end memory history machine as possible try itself glass hard.,Noise
11.3279915,13.263745,-1,Church account happen fact time hold.,Noise
8.6013155,13.525884,-1,Television statement suffer adult effect focus fly western end have.,Noise
10.297777,12.1493225,-1,Class firm any kid worry pretty result anything him at.,Noise
6.959854,12.699356,-1,Word feel listen player protect training another continue by.,Noise
11.776105,8.390669,-1,Drug American candidate in rest perhaps nearly.,Noise
7.28883,11.68988,-1,Begin spring try candidate take blue treat leave me tonight something.,Noise
8.253489,10.7769375,7,Drop short former per throw power air security summer realize teacher.,"operation, account, last"
11.154435,12.176702,-1,Institution specific point party have southern baby kid surface whether his minute carry.,Noise
7.666064,13.685977,-1,Dog camera however writer weight could human effect apply matter foreign.,Noise
10.6291895,9.2474165,-1,Run fund protect tax process plan win state.,Noise
6.8575444,8.891778,-1,Forward performance American do shoulder reflect game rule behavior recognize wind continue certain.,Noise
8.107843,11.090131,-1,Truth debate apply name note meet participant itself west home behavior perform.,Noise
10.984301,9.671251,-1,Increase lawyer collection property we test operation character you cell act.,Noise
5.6888423,8.412195,-1,Grow star single give garden travel while no which fly keep road.,Noise
6.3282614,8.815963,-1,Outside off speak almost west fine between main determine opportunity.,Noise
7.763151,11.796533,-1,Report wait great address generation consumer dinner reduce can vote unit.,Noise
8.477525,11.087496,7,Five though center claim second point recognize strong rather make anything participant.,"operation, account, last"
10.552252,12.420219,-1,Between along way foot I democratic trade gas traditional wife similar.,Noise
7.8478985,11.501005,-1,Industry hear right mind point serious customer inside eye technology along.,Noise
11.890208,9.8686075,-1,Crime baby outside moment reveal us.,Noise
6.694907,13.593488,-1,By quite reach special move trouble nor this song life.,Noise
9.739417,12.880261,3,Successful parent environment skill close service wife knowledge.,"operation, account, last"
6.930409,12.671986,-1,College sound happen act arm recognize for.,Noise
11.120322,11.594988,5,Need good let mouth friend subject change of leader today.,"republican, democrat, democratic"
7.921294,11.272578,-1,Box somebody rock including himself teach.,Noise
9.06039,12.604707,-1,Friend adult range their reality part than the.,Noise
9.599281,11.625684,7,College pass tough office later station.,"operation, account, last"
8.558153,10.770464,7,Building between try whom set true whose hour why everybody.,"operation, account, last"
10.003915,11.247475,7,Management new know vote child onto agency decide.,"operation, account, last"
11.0372,9.095968,-1,Case stock social early gun large economy that.,Noise
9.744348,8.982347,-1,Land technology financial stop decide drive image world night.,Noise
6.8641686,10.450865,-1,Set start material lay city tough chair weight.,Noise
9.026685,9.356903,-1,Wear environment improve really wrong deal address generation.,Noise
9.104082,10.34613,-1,Hospital itself you member cultural agree ground certain.,Noise
8.915367,12.400966,-1,Front child source beyond fight industry no before allow.,Noise
9.8477745,13.162018,3,Reduce natural marriage find energy three score just push.,"operation, account, last"
8.007787,10.145486,7,Great hope whether positive through field Congress phone specific certain.,"operation, account, last"
11.728678,9.507879,-1,Tough crime central until street rate unit able same.,Noise
9.260412,9.799863,-1,Name management good career size live around building use artist arm usually place.,Noise
10.651952,11.494177,-1,Top authority specific serious western great theory policy agree.,Noise
5.756411,9.47182,-1,Whether hotel word father explain in language much image scene cover.,Noise
10.223044,7.730847,-1,Share system anything out oil American instead high.,Noise
7.117009,11.698243,-1,Resource pay clearly our candidate artist front free reduce say community table cover.,Noise
9.985382,10.886878,-1,Administration Mrs better realize scientist turn term concern company nearly.,Noise
9.24681,11.180982,7,Whatever discuss next tell rise effort.,"operation, account, last"
7.880707,12.468558,-1,Wonder office new recognize material second choice.,Noise
9.760861,9.925927,7,Various health chair everything production when rich return contain check country want.,"operation, account, last"
9.731077,7.982981,-1,Him north director set that gas home determine may affect interview explain.,Noise
9.462663,10.693038,7,Thank send capital public with theory truth recognize present usually edge community so second.,"operation, account, last"
8.812053,11.291517,7,Professor begin writer myself control brother consider develop teacher bag.,"operation, account, last"
5.533344,11.829816,-1,Although physical expert wrong cell degree sure run time window mind perform.,Noise
7.494526,11.229189,-1,Paper sometimes condition traditional put small during together true nearly same within.,Noise
9.257549,9.635242,7,It site figure ten rate much chance visit tend find need nation.,"operation, account, last"
8.345453,9.172575,8,Against leader series stage candidate job yard beyond color arm many his produce.,"operation, account, last"
11.53453,12.250031,-1,Teacher image contain wife item one either create Republican.,Noise
7.181609,10.548447,-1,Doctor above amount trouble quality not yes military third begin senior news lose mission.,Noise
7.36451,11.156967,-1,Enter tell heart society adult official become.,Noise
9.11014,8.143734,-1,Continue deep already remain thing short hold happy economic.,Noise
9.156097,12.660975,-1,Suggest after watch produce boy wear much run fear bring may receive moment weight.,Noise
9.8988495,12.487718,3,Role head from watch goal each sister way executive involve.,"operation, account, last"
8.378612,11.316349,-1,Yourself there whether fall painting another onto per product cultural evidence within memory.,Noise
9.795265,13.229001,3,He industry same wife bit series everyone nearly many get.,"operation, account, last"
7.2233186,13.3198595,1,Summer there radio who join work push similar pick campaign population see.,"operation, account, last"
9.48669,8.717812,-1,Entire maybe much carry main tax note what she power among network reduce.,Noise
6.59035,10.297984,4,Heart identify picture heart old measure message street recognize find international prove.,"operation, account, last"
11.351225,13.280581,-1,Church stay almost leader camera although he necessary morning their increase since stop.,Noise
8.3650465,8.695403,-1,Safe leader onto produce local tend head exactly tough program whole stock.,Noise
7.9769115,10.009789,-1,Former part what true remember build.,Noise
7.2726374,9.5413475,-1,Learn write mission data four number pattern shake dark magazine specific.,Noise
7.708149,8.361875,-1,Draw break miss well significant year until one field happen.,Noise
9.8967285,11.301602,7,Although necessary real education them suggest.,"operation, account, last"
6.281124,12.228757,-1,Decide her often health glass stuff.,Noise
7.930392,10.99098,-1,Short figure the cut truth game represent fall summer where over second mention.,Noise
10.549796,8.854858,-1,Few rest century positive himself have tax lay decision right phone after car.,Noise
9.575815,11.439106,7,True college ability reduce remain past.,"operation, account, last"
7.912385,13.88161,-1,Modern event rule scene camera office threat.,Noise
9.898852,12.968969,3,Town marriage more standard size father no knowledge town task.,"operation, account, last"
6.7521205,12.797179,-1,One range TV general laugh along individual.,Noise
9.685783,9.7936325,-1,Dream yet response speech financial southern any forward nice.,Noise
11.59207,10.0913725,-1,Single debate reality machine push gas professional population memory drug if whole.,Noise
7.617862,8.076138,-1,Whether end lose field station recent structure start beyond near anything.,Noise
8.081721,13.193251,1,Year hotel left art return TV goal include young return born.,"operation, account, last"
6.5131497,10.482662,-1,Course everything minute house rest improve.,Noise
10.632662,12.904921,-1,List end nearly window but law sister.,Noise
10.4841585,13.64011,3,Owner state ok save pick order agreement treatment book many form white marriage.,"operation, account, last"
7.919166,10.307623,-1,Improve science yeah boy including station eat bad bill machine material.,Noise
7.148529,11.06513,-1,Adult team such military party material particularly.,Noise
9.588863,10.620801,7,Read employee often need something rise continue tough yet strategy.,"operation, account, last"
6.3882494,9.8517885,-1,Answer part foot mention move include others adult a center room manage.,Noise
11.855898,11.44892,-1,That several suddenly story fall base occur election.,Noise
11.349592,11.022458,-1,Left center take white wall personal we.,Noise
9.1206045,7.3382783,-1,Pretty fact sing hand project establish event cold first gas.,Noise
10.463873,9.670439,-1,Someone lawyer science question miss interest send event fund medical.,Noise
8.838155,11.958285,-1,Full newspaper instead finish message economy hospital drop.,Noise
8.558183,9.461849,-1,Toward yet surface provide subject another individual key unit.,Noise
11.919234,9.897849,-1,Crime fact expert home member doctor.,Noise
7.5550575,12.128155,-1,Claim southern see western character talk scene own though mother.,Noise
12.210984,12.106051,5,Republican recently very there enter car final less mother well large suddenly character.,"republican, democrat, democratic"
7.826477,11.084433,4,Memory give challenge task boy response determine suddenly kid weight challenge executive.,"operation, account, last"
10.101002,9.418594,-1,Bag tax catch his head various situation always wall simply vote quality manager.,Noise
6.367997,10.856922,-1,Nation skin degree star growth door nor city admit involve.,Noise
8.157181,9.927763,-1,Only pretty evidence life south smile example player try.,Noise
9.642546,10.102663,7,Authority whole hospital go environmental each record such pay.,"operation, account, last"
8.838765,9.344512,-1,Site sure end window firm last thousand represent ground population happy company.,Noise
11.467679,10.615043,-1,Practice bill color money debate court prevent scientist once.,Noise
8.774818,8.978247,-1,Against window network ago such suggest opportunity back know green.,Noise
5.5247006,11.799902,-1,Fill figure community cell instead suffer mother trip mean.,Noise
5.869918,10.499692,-1,Doctor bed agree final her to mention kind standard.,Noise
6.1473007,12.267888,-1,Service site hospital soldier he next hair.,Noise
10.889361,10.53849,-1,Seem very world line government second teach friend seat lawyer clearly.,Noise
8.564801,11.357888,-1,Structure school foot age contain someone.,Noise
9.077527,8.828358,8,Much store within if cause network network.,"operation, account, last"
8.434432,7.409127,-1,Tree theory suffer game remember economic.,Noise
11.856864,11.391294,5,Possible political bill history simple white give alone than.,"republican, democrat, democratic"
7.1429825,12.687051,-1,Cultural size wear serve continue off appear sense radio end from.,Noise
7.9713397,7.666235,-1,That fire alone wind always rule different between trade receive.,Noise
7.522752,11.401802,-1,Special whole evidence art benefit sure century certain board.,Noise
9.09628,11.457929,-1,Under check difficult student people drop read effect spend form.,Noise
9.584121,8.887165,6,Anyone maybe someone information enter city agreement pass outside network total.,"operation, account, last"
5.6790595,9.259559,-1,Others fund goal only successful hotel.,Noise
10.128675,12.679703,-1,Benefit prove young above discussion site next candidate sometimes.,Noise
7.5274696,8.253253,-1,Threat star instead oil material whole room.,Noise
6.9191084,12.819834,-1,Look up around administration method song sort.,Noise
10.568533,9.334322,-1,Agency us inside task certain season.,Noise
11.8060875,9.574125,-1,Suggest major force however remain crime voice use evening.,Noise
9.191802,10.382143,-1,Spend out natural myself research theory purpose college raise carry off picture.,Noise
7.901089,11.505078,-1,Student conference become color suffer bar laugh relationship need.,Noise
12.442672,12.002486,5,Off find make Republican person positive.,"republican, democrat, democratic"
9.19854,12.282221,-1,Easy sister could remember summer history why third machine high purpose agreement.,Noise
8.770579,10.821195,7,Type issue grow now then talk.,"operation, account, last"
9.213882,10.358751,7,Knowledge where star different role stage article subject possible management only risk.,"operation, account, last"
7.3002877,9.369874,8,Produce then dark four list establish low sing them attention arm.,"operation, account, last"
6.968253,11.245435,-1,Soldier course health himself kid hot represent begin.,Noise
7.6568284,9.629193,8,Use training player end seven it red then task get.,"operation, account, last"
12.26461,11.815803,5,Voice machine money article animal light question ask Republican according development recently myself.,"republican, democrat, democratic"
5.9364767,9.42032,-1,Hotel development cover clear several former window this.,Noise
8.514786,8.812318,-1,But night call either front travel think figure save wrong order wait.,Noise
